id,weight,a1,a2,a2_coded_1,a2_coded_2,a2_coded_3,a2_coded_4,a2_coded_5,a2_coded_6,a2_coded_7,a2_coded_8,a2_coded_9,a2_coded_10,a2_coded_11,a2_coded_12,a2_coded_13,a2_coded_14,a2_coded_15,a2_coded_16,a2_coded_17,a2_coded_18,a2_coded_19,a2_coded_20,a2_coded_21,a2_coded_22,a2_coded_23,a2_coded_24,a2_coded_25,a2_coded_26,a2_coded_27,a2_coded_28,a2_coded_29,a2_coded_30,a2_coded_31,a2_coded_32,a2_coded_33,a2_coded_34,a2_coded_35,a2_coded_36,a2_coded_37,a2_coded_38,a2_coded_39,a2_coded_40,a2_coded_41,a2_coded_42,a2_coded_43,a2_coded_44,a2_coded_45,a2_coded_46,a2_coded_47,a2_coded_48,a2_coded_49,a2_coded_50,a2_coded_51,a2_coded_52,a2_coded_53,a2_coded_54,a2_coded_55,a2_coded_56,a2_coded_57,a2_coded_58,a2_coded_59,a2_coded_60,a2_coded_61,a2_coded_62,a2_coded_63,All Neg,a2_coded_64,a2_coded_65,a2_coded_97,a2_coded_98,a2_coded_99,b1,b2,b2_coded_1,b2_coded_2,b2_coded_3,b2_coded_4,b2_coded_5,b2_coded_6,b2_coded_7,b2_coded_8,b2_coded_9,b2_coded_10,b2_coded_11,b2_coded_12,b2_coded_13,b2_coded_14,b2_coded_15,b2_coded_16,b2_coded_17,b2_coded_18,b2_coded_19,b2_coded_20,b2_coded_21,b2_coded_22,b2_coded_23,b2_coded_24,b2_coded_25,b2_coded_26,b2_coded_27,b2_coded_28,b2_coded_29,b2_coded_30,b2_coded_31,b2_coded_32,b2_coded_33,b2_coded_34,b2_coded_35,b2_coded_36,b2_coded_37,b2_coded_38,b2_coded_39,b2_coded_40,b2_coded_41,b2_coded_42,b2_coded_43,b2_coded_44,b2_coded_45,b2_coded_46,b2_coded_47,b2_coded_48,b2_coded_49,b2_coded_50,b2_coded_51,b2_coded_52,b2_coded_53,b2_coded_54,b2_coded_55,b2_coded_56,b2_coded_57,b2_coded_58,b2_coded_59,b2_coded_60,b2_coded_61,b2_coded_62,b2_coded_63,b2_coded_64,b2_coded_65,b2_coded_66,b2_coded_67,b2_coded_68,b2_coded_69,b2_coded_70,b2_coded_71,b2_coded_72,b2_coded_73,b2_coded_74,b2_coded_75,b2_coded_76,b2_coded_77,b2_coded_78,b2_coded_79,b2_coded_80,b2_coded_81,b2_coded_82,b2_coded_83,b2_coded_84,b2_coded_85,b2_coded_86,b2_coded_87,b2_coded_88,b2_coded_89,b2_coded_90,b2_coded_91,b2_coded_92,b2_coded_93,b2_coded_94,b2_coded_95,b2_coded_96,b2_coded_97,b2_coded_98,b2_coded_99,b2_coded_100,b2_coded_101,b2_coded_102,b2_coded_103,b2_coded_104,b2_coded_105,b2_coded_106,b2_coded_107,b2_coded_108,b2_coded_109,b2_coded_110,b2_coded_111,b2_coded_112,b2_coded_113,b2_coded_114,b2_coded_115,b2_coded_116,b2_coded_117,b2_coded_118,b2_coded_119,b2_coded_120,b2_coded_121,b2_coded_122,b2_coded_123,b2_coded_124,b2_coded_125,b2_coded_126,b2_coded_127,b2_coded_128,b2_coded_129,b2_coded_130,b2_coded_131,b2_coded_132,b2_coded_133,b2_coded_134,b2_coded_135,b2_coded_136,b2_coded_137,b2_coded_138,b2_coded_139,b2_coded_140,b2_coded_141,b2_coded_142,b2_coded_143,b2_coded_144,b2_coded_145,b2_coded_998,b2_coded_999,c1,c1_coded_1,c1_coded_2,c1_coded_3,c1_coded_4,c1_coded_5,c1_coded_6,c1_coded_7,c1_coded_8,c1_coded_9,c1_coded_10,c1_coded_11,c1_coded_12,c1_coded_13,c1_coded_14,c1_coded_15,c1_coded_16,c1_coded_17,c1_coded_18,c1_coded_19,c1_coded_20,c1_coded_21,c1_coded_22,c1_coded_23,c1_coded_24,c1_coded_25,c1_coded_26,c1_coded_27,c1_coded_28,c1_coded_29,c1_coded_30,c1_coded_31,c1_coded_32,c1_coded_33,c1_coded_34,c1_coded_35,c1_coded_36,c1_coded_37,c1_coded_38,c1_coded_39,c1_coded_40,c1_coded_41,c1_coded_42,c1_coded_43,c1_coded_44,c1_coded_45,c1_coded_46,c1_coded_47,c1_coded_48,c1_coded_49,c1_coded_50,c1_coded_51,c1_coded_52,c1_coded_53,c1_coded_54,c1_coded_55,c1_coded_56,c1_coded_57,c1_coded_58,c1_coded_59,c1_coded_60,c1_coded_61,c1_coded_62,c1_coded_63,c1_coded_64,c1_coded_65,c1_coded_97,c1_coded_98,c1_coded_99
12893,1.371532,2,"While there are social ills and other issues when it comes to income disparity, in general the quality of life is excellent and Edmonton offers some great services, opportunities etc. I love this city.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,"I really love the recreation centers, the libraries, the parks and so much more that this city makes available",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"There is a perception in the city that the city is not on the side of those who live there. For example, those who operate non-profits and/or societies dedicated to improving things run into more hurdles to getting things done than necessary and find that the city is not always honest in their dealings with these groups. Additionally there is the perception that the city is ruining things for the un-housed population when it clears encampments. It is a tough balance to strike but a frustrating one when members of community service organizations are frustrated with dealing with the city to put it mildly.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7233,2.092659,2,"I am retired with a decent pension and I collect CPP. I have money to cover my expenses, and most of the time I have some left over for what I want.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Two things I do not feel that the speed limit in residential areas, should be 40 km.I believe that it is teaching kids that they do not need to look for vehicles. that vehicles have to watch for them, it is not the responsibility of the pedestrians. So as they get older, they just go on their with headphones on & texting on their phones without looking up. And leaving Edmonton, for whatever reason, this could do more harm than good. I do not want to see kids get hit by cars, but they have to be aware of where they are, and their surroundings. The second item, is garbage collection. If I am paying for garbage collection (black bin), should they not take whatever is in the bin, not leave items behind. I have tried for a month or so to get rid of some large plastic piece of garbage. It fits in the garbage, but it is still in the black bin. At first I thought it was stuff in too tight, so it did not come out, when the bin was dumped, but the last 2 garbage days, it was not in tightly, so that was not the problem. I have VERY little garbage to go out & still it does not get taken away.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8447,0.593644,1,I live in a wonderful community with all amenities close by. I know property taxes have to be raised to support the whole city. City council consider the whole of Edmonton when it considers capital development. The LRT needs to be made safer for more people to use this means of transportation. We have great festivals and year round activities.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,"If I want to access any amenities, I can get there with my car. I have not restarted participating in public activities since COVID. I enjoyed being able to go to festivals and physical activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"I do not want to see the city expropriate more farm land. I would like the city to invest in producing our own vegetables through hydroponic facilities. I know it would be expensive to produce the heat and light needed to have our own vegetables grown during the winter months, possibly using solar panels. i do not want to see farm land used for putting up solar panels nor wind turbines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15817,0.809846,2,"Maybe I'm just lucky. I have a doctor, a home, a vehicle, friends and family here. Our prices are no worse than anywhere else. I don't agree with everything the city does - too much spent on bike lanes - but most things are okay.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,"Things can always improve. There is a problem with crime, homelessness, addiction, not enough doctors, nurses, teachers, police. Better priorities for our tax money is needed.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Too much time/money spent on 'special interest' groups, be it elite sports (hockey), bicycles, move Lucy, inclusion just for the sake of it when better qualified may be ignored. Museum should never have been moved. We are losing too much to Calgary - ie Edmonton Journal editor is now in C. most provincial announcements from C. 'local' TV news and radio programming - much is from C.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11167,1.261969,2,"Apart from the never-ending construction, I have no complaints about my daily life.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Much better planning and use of resources, not necessarily more money. Current LRT construction is a huge mess with delays and overspending and traffic disruption.Unfortunately I can't see it improving. Bike lanes in a winter city have some importance but not over fixing public sidewalks and other problems. I've seen the way potholes are filled eg not draining the water. Homelessness has become a major problem, complicated by mental and addiction issues with no easy answers. I know this is supposed to be a Provincial issue, but surely all levels could come together and figure it out. How do other countries deal with it? City hall's priorities are a huge, expensive mess and I don't see any end to it. We need much more accountability. It's OUR money and not unlimited!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,1.063288,3,"I enjoy the city and its amenities. I didn't go as far as 'very good' because our problems with homelessness, addiction, and mental health issues in our downtown core are out of control and because of this, if I didn't work downtown I would NEVER go there.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,"I think there are lots of things to do and see, but because of the location of some of these things, I am not completely satisfied.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I understand the need for construction projects and infrastructure upgrades, but wish there was a way to have less of an impact on daily commuters (eg. Stony Plain & 142 blocked off for the whole winter with NO work being done, creating bottlenecks unnecessarily). I also realize there is no easy answer for the issues we're seeing downtown, but it's to a point now that the entire area is completely offputting and personally, I avoid it as much as possible...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6359,1.549149,3,"taxes are a joke for what we get, city management should be canned along with the incompetent councillors for mismanagement and wasting tax money",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,stupid trash pickup program-getting less but paying more - every other black bin pick up is a joke - we pay taxes and it should be a weekly pickup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"city management are idiots - fire them all - can't tender anything properly without years of delay fire the mayor and councillors - increasing taxes for less, crap about downtown and supporting them - the place is a joke and is only making the oilers owner richer - downtown will NEVER compare to cowtown or vancouver because of the stupid ice area and overpriced parking though the city wants us to bike or take public transit but then complains not enough revenue from parking - make up your mind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8809,1.547412,3,"I have had easy access to education and am quite privileged in life, though my parents do work very hard. My neighborhood is quite nice but some parts of town can be cleaned/renovated. There's also a lot of park nearby so it's easy to get some physical activity in which is nice. Most encounters with people who live in this city is quite nice with the exception of a few.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,4,Edmonton has a lot of picking amenities that we can use which is nice! Though some of them aren't as nice as others. There is a solid amount of recreation centres and outdoor swimming pools which is great for the summer. In the winter there are outdoor skating rinks but it would be nice to see more of them have skate rentals. It is also nice to see public parks being used for festivals and fun public events!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13175,2.092659,4,quality of life and economic station has rapidly decline over the last 5 years. City is a scary place to live - not safe anywhere. Taxes are steadily increased with little to no value received. City council less than responsive.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,1,very few programs focused on a narrow demograhic. most programs are out of reach for the average edmontonian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"roads are terrible, full of potholes, speeding is at an all time high. noise levels are not being managed. road work begun and never finished (construction sites begun and then left for over a year before any work is actually done or worse they are ""fixed"" just to be reopened again for another year or more). Service providers are not stepping up (e.g. EPCOR is a joke. Show up with their trailers and have coffee all day while playing with their cell phones. No work being done but we are paying for this). Whole construction program and approach needs to be revamped. Less programs and more accomplished.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8671,0.425926,2,Edmonton is a city that supports persons with disabilities via disabled parking stalls & DATS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,As a disabled person I feel supported by the City of  Edmonton.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I am satisfied with all C of E services.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9649,0.425926,3,Because it isn't great,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,No reason,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,More accountability for the engineering failures plaguing Edmonton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11423,0.597750,3,i can eat three meals a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,the right hand does not know what the left hand is doing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5785,0.425926,3,To much petty crime and to much homelessness,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,100 mill for bike lanes and less snow maintenance makes no sense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5999,0.597750,3,I enjoy it here and living in great part of the city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,I don't go out to this places like I used to so not sure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,not at this time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9359,1.280338,4,Getting expensive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Not sure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
